datetime,temperature_pred,humidity_pred,wind_speed_pred,ca_tot_pred,temperature_actual,humidity_actual,wind_speed_actual,ca_tot_actual,temperature_accuracy,humidity_accuracy,wind_speed_accuracy,ca_tot_accuracy
2024-06-07 04:00:00,17.678690897220573,78.0978559273853,2.6460505268387893,9.835144020829446,16.2,82.0,0.3,6,90.87228404661124,95.24128829665422,-681.9907759203992,36.081039517776695
2024-06-07 05:00:00,17.678690897220573,80.5927613327907,2.6460505268387893,9.859376521054356,15.3,87.0,0.5,6,84.45301083319178,92.63535870029291,-329.2015213373311,35.677165187152085
2024-06-07 06:00:00,17.678690897220573,80.5927613327907,2.6460505268387893,9.859376521054356,16.2,86.0,0.5,8,90.87228404661124,93.71251390876664,-329.2015213373311,76.75782253954237
2024-06-07 07:00:00,17.82688829545251,80.5927613327907,2.6460505268387893,10.004841903081084,18.2,80.0,0.4,8,97.94993681570784,99.25904842663057,-461.4985942448412,74.93950753710202
2024-06-07 08:00:00,17.89852779250779,80.5927613327907,2.660191807524293,9.883869646404436,19.9,66.0,1.3,8,89.94235577021212,77.88975890641426,-4.629334199297919,76.45165885537098
2024-06-07 09:00:00,17.91358219079004,78.0978559273853,2.6327890667111675,9.883869646404436,21.6,49.0,1.7,7,82.9332587845563,40.616632675411104,45.130377661827424,58.801921048620834
2024-06-07 10:00:00,17.952600920662444,78.75826268062742,2.6223201321140244,9.883869646404436,23.5,40.0,1.3,8,76.39405651598635,3.1043675223395684,-1.7161508076110277,76.45165885537098
2024-06-07 11:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,24.0,43.0,1.9,8,74.80251433504588,16.545556653109696,62.176631384799876,76.75782253954237
2024-06-07 12:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,25.4,40.0,2.1,8,70.67954272719753,2.7864768418628727,75.30260398637797,76.75782253954237
2024-06-07 13:00:00,17.952600920662444,81.38032439001258,2.618647786025664,9.859376521054356,25.3,42.0,2.0,9,70.95890839830675,6.237345205364065,69.06776535989,90.45138259785982
2024-06-07 14:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.859376521054356,26.2,42.0,3.0,9,68.52138957451712,12.177594756269894,87.28830190651577,90.45138259785982
2024-06-07 15:00:00,17.952600920662444,78.88541898460717,2.618647786025664,9.883869646404436,26.9,42.0,1.2,8,66.73830575030435,12.177594756269894,-18.219663671608053,76.45165885537098
2024-06-07 16:00:00,17.952600920662444,78.8341920892573,2.618647786025664,9.859376521054356,27.0,41.0,1.8,9,66.49112693166575,7.721505216078494,54.519820110684726,90.45138259785982
2024-06-07 17:00:00,17.952600920662444,78.17378533601517,2.618647786025664,9.859376521054356,26.4,44.0,2.5,7,68.0022883349758,22.332323706255586,95.25410754254328,59.15182233947728
2024-06-07 18:00:00,17.952600920662444,78.17378533601517,2.6460505268387893,9.859376521054356,25.6,48.0,2.7,9,70.12735901533806,37.137960312893334,98.00187876484861,90.45138259785982
2024-06-07 19:00:00,17.91801598097227,78.17378533601517,2.6460505268387893,9.862486178339095,23.8,49.0,2.4,10,75.28579181677767,40.46167473023951,89.7479374319778,98.6248631585278
2024-06-07 20:00:00,17.73276402537523,78.17378533601517,2.6460505268387893,9.859376521054356,22.5,50.0,1.8,10,78.81229397398147,43.652440597481544,52.99745407865573,98.59376661677695
2024-06-07 21:00:00,17.73276402537523,80.66869074142058,2.660191807524293,9.859376521054356,20.6,61.0,1.7,10,86.08138552056639,67.75624997205644,43.518461213505034,98.59376661677695
2024-06-07 22:00:00,17.678690897220573,80.66869074142058,2.660191807524293,9.859376521054356,20.0,68.0,1.0,10,88.39346028937271,81.36957517885574,-66.01752057722352,98.59376661677695
2024-06-07 23:00:00,17.678690897220573,80.66869074142058,2.64972287292715,9.883869646404436,19.5,72.0,1.4,10,90.65995810884493,87.9601534202279,10.734718114359898,98.83869762534674
